,Unnamed: 0,College,Year,Province,category,Major,score,Ranking
6882,71167,南京工业大学,2019,四川,理科,all,612,26189
6883,71168,南京工业大学,2019,天津,文科,all,535,
6884,71169,南京工业大学,2019,天津,理科,all,564,9735
6885,71160,南京工业大学,2019,云南,文科,all,585,
6886,71161,南京工业大学,2019,云南,理科,all,567,
6887,71195,南京工业大学,2019,浙江,不分文理,all,611,37312
6888,71182,南京工业大学,2019,重庆,文科,all,559,
6889,71183,南京工业大学,2019,重庆,理科,all,572,
6890,71194,南京工业大学,2019,海南,理科,all,655,
6891,71154,南京工业大学,2019,新疆,理科,all,519,
6892,71453,内蒙古大学,2019,新疆,文科,道路桥梁与渡河工程,464,
6893,73341,大连理工大学,2019,安徽,理科,化工与制药类,619,5536
6894,72991,大连理工大学,2019,北京,理科,信息管理与信息系统,633,3948
6895,73375,大连理工大学,2019,福建,理科,水利类,583,
6896,73561,大连理工大学,2019,广东,理科,船舶与海洋工程,581,
6897,73587,大连理工大学,2019,广西,理科,化工与制药类,617,
6898,73655,大连理工大学,2019,贵州,理科,过程装备与控制工程【过程装备与控制工程、安全工程】,595,
6899,73059,大连理工大学,2019,河北,文科,哲学,622,
6900,73034,大连理工大学,2019,河北,理科,化工与制药类,632,5834
6901,73464,大连理工大学,2019,河南,理科,化工与制药类,618,
6902,73243,大连理工大学,2019,黑龙江,文科,哲学,578,
6903,73218,大连理工大学,2019,黑龙江,理科,化工与制药类,617,
6904,73513,大连理工大学,2019,湖北,文科,公共事业管理,591,2375
6905,73487,大连理工大学,2019,湖北,理科,船舶与海洋工程,616,6361
6906,73555,大连理工大学,2019,湖南,文科,日语,609,
6907,73519,大连理工大学,2019,湖南,理科,材料类,603,
6908,73201,大连理工大学,2019,吉林,文科,日语,573,
6909,73179,大连理工大学,2019,吉林,理科,化工与制药类,592,
6910,73287,大连理工大学,2019,江苏,文科,哲学,368,3721
6911,73253,大连理工大学,2019,江苏,理科,船舶与海洋工程,386,8190
6912,73160,大连理工大学,2019,辽宁,文科,俄语,611,
6913,73143,大连理工大学,2019,辽宁,理科,机械设计制造及其自动化（中外合作办学）（大连理工大学美国加州大学欧文分校联合项目）,614,
6914,73106,大连理工大学,2019,内蒙古,理科,化工与制药类,574,
6915,73740,大连理工大学,2019,宁夏,理科,船舶与海洋工程,578,
6916,73737,大连理工大学,2019,青海,理科,水利类,532,
6917,73446,大连理工大学,2019,山东,文科,公共事业管理,597,2791
6918,73435,大连理工大学,2019,山东,理科,软件工程【软件工程、网络工程】,620,8428
6919,73088,大连理工大学,2019,山西,理科,新闻传播学类,589,
6920,73247,大连理工大学,2019,上海,理科,建筑类,545,5941
6921,73625,大连理工大学,2019,四川,理科,材料类,658,6080
6922,72993,大连理工大学,2019,天津,理科,材料类,630,3139
6923,73676,大连理工大学,2019,云南,理科,过程装备与控制工程【过程装备与控制工程、安全工程】,624,
6924,73325,大连理工大学,2019,浙江,文科,新闻传播学类,646,12107
6925,73307,大连理工大学,2019,浙江,理科,机械设计制造及其自动化（中外合作办学）（大连理工大学美国加州大学欧文分校联合项目）,641,14771
6926,73615,大连理工大学,2019,重庆,理科,过程装备与控制工程【过程装备与控制工程、安全工程】,625,
6927,73605,大连理工大学,2019,海南,理科,金融学类,718,
6928,73756,大连理工大学,2019,新疆,理科,工商管理类,598,
6929,75801,广州大学,2019,内蒙古,理科,物理学(师范),537,
6930,76394,辽宁大学,2019,安徽,文科,俄语,589,4497
6931,76405,辽宁大学,2019,安徽,理科,会计学（中外合作办学）,550,625
6932,76324,辽宁大学,2019,北京,文科,会计学（中外合作办学）,559,4286
6933,76329,辽宁大学,2019,北京,理科,电子信息类（通信工程、电子信息科学与技术）,586,9685
6934,76677,辽宁大学,2019,福建,文科,国际政治,585,
6935,76687,辽宁大学,2019,福建,理科,生物技术,544,
6936,76464,辽宁大学,2019,广东,文科,朝鲜语,565,
6937,76472,辽宁大学,2019,广东,理科,市场营销（中外合作办学）,510,
6938,76479,辽宁大学,2019,广西,文科,汉语言文学,558,
6939,76700,辽宁大学,2019,贵州,文科,国际经济与贸易,595,
6940,76711,辽宁大学,2019,贵州,理科,制药工程,544,
6941,76537,辽宁大学,2019,河北,文科,金融学（中外合作办学）,606,
6942,76546,辽宁大学,2019,河北,理科,金融学（中外合作办学）,588,22432
6943,76559,辽宁大学,2019,河南,文科,档案学,578,
6944,76583,辽宁大学,2019,河南,理科,环境工程,572,
6945,76855,辽宁大学,2019,黑龙江,文科,国际商务（中外合作办学）,542,
6946,76871,辽宁大学,2019,黑龙江,理科,国际商务（中外合作办学）,497,
6947,76615,辽宁大学,2019,湖北,理科,数学与应用数学,564,22773
6948,76624,辽宁大学,2019,湖南,文科,历史学,596,
6949,76635,辽宁大学,2019,湖南,理科,无机非金属材料工程,567,
6950,76333,辽宁大学,2019,吉林,文科,国际商务（中外合作办学）,561,
6951,76343,辽宁大学,2019,吉林,理科,国际商务（中外合作办学）,561,
6952,76497,辽宁大学,2019,江苏,文科,劳动与社会保障,361,5926
6953,76508,辽宁大学,2019,江苏,理科,会计学（中外合作办学）,356,49577
6954,76731,辽宁大学,2019,辽宁,文科,俄语,554,
6955,76772,辽宁大学,2019,辽宁,理科,俄语,518,
6956,76308,辽宁大学,2019,内蒙古,文科,汉语言文学,516,
6957,76316,辽宁大学,2019,内蒙古,理科,制药工程,514,
6958,76388,辽宁大学,2019,宁夏,理科,数学与应用数学,485,
6959,76849,辽宁大学,2019,青海,理科,环境工程,475,
6960,76428,辽宁大学,2019,山东,文科,市场营销（中外合作办学）,576,7515
6961,76438,辽宁大学,2019,山东,理科,制药工程,589,22465
6962,76448,辽宁大学,2019,山西,文科,会计学（中外合作办学）,555,
6963,76456,辽宁大学,2019,山西,理科,档案学,555,
6964,76286,辽宁大学,2019,上海,不分文理,金融学（中外合作办学）,458,
6965,76358,辽宁大学,2019,四川,文科,英语,582,4800
6966,76360,辽宁大学,2019,四川,理科,制药工程,609,28019
6967,76371,辽宁大学,2019,天津,文科,国际政治,562,1711
6968,76382,辽宁大学,2019,天津,理科,测控技术与仪器,578,8077
6969,76291,辽宁大学,2019,云南,文科,法语,599,
6970,76294,辽宁大学,2019,云南,理科,劳动与社会保障,577,
6971,76599,辽宁大学,2019,浙江,不分文理,工商管理（中外合作办学）,617,32042
6972,76825,辽宁大学,2019,重庆,文科,市场营销（中外合作办学）,546,
6973,76836,辽宁大学,2019,重庆,理科,计算机类（计算机科学与技术、数据科学与大数据技术）,577,
6974,76611,辽宁大学,2019,海南,文科,档案学,711,
6975,76489,辽宁大学,2019,新疆,文科,汉语言文学（定向）,518,
6976,76493,辽宁大学,2019,新疆,理科,生物技术,493,
6977,81427,大连海事大学,2019,安徽,文科,法学,550,19249
6978,81398,大连海事大学,2019,安徽,理科,安全工程,496,1051
6979,81454,大连海事大学,2019,福建,文科,公共事业管理,550,
6980,81432,大连海事大学,2019,福建,理科,测控技术与仪器,493,
6981,81605,大连海事大学,2019,广西,文科,财务管理,521,
6982,81581,大连海事大学,2019,广西,理科,材料科学与工程,509,
6983,81682,大连海事大学,2019,贵州,文科,法学,542,
6984,81666,大连海事大学,2019,贵州,理科,材料科学与工程,470,
6985,81229,大连海事大学,2019,河北,文科,法学,549,
6986,81194,大连海事大学,2019,河北,理科,安全工程,502,88051
6987,81520,大连海事大学,2019,河南,文科,法学,536,
6988,81485,大连海事大学,2019,河南,理科,安全工程,502,
6989,81361,大连海事大学,2019,黑龙江,文科,法学,500,
6990,81335,大连海事大学,2019,黑龙江,理科,安全工程,477,
6991,81554,大连海事大学,2019,湖北,文科,法学,542,11943
6992,81523,大连海事大学,2019,湖北,理科,材料科学与工程,505,53201
6993,81579,大连海事大学,2019,湖南,文科,法学,553,
6994,81559,大连海事大学,2019,湖南,理科,材料科学与工程,500,
6995,81329,大连海事大学,2019,吉林,文科,法学,544,
6996,81297,大连海事大学,2019,吉林,理科,安全工程,530,
6997,81392,大连海事大学,2019,江苏,文科,财务管理,339,17388
6998,81366,大连海事大学,2019,江苏,理科,测控技术与仪器,345,72591
6999,81291,大连海事大学,2019,内蒙古,文科,法学,522,
7000,81267,大连海事大学,2019,内蒙古,理科,材料科学与工程,477,
7001,81750,大连海事大学,2019,宁夏,文科,政治学与行政学,538,
7002,81743,大连海事大学,2019,宁夏,理科,材料科学与工程,457,
7003,81741,大连海事大学,2019,青海,文科,行政管理,488,
7004,81738,大连海事大学,2019,青海,理科,材料科学与工程,407,
7005,81263,大连海事大学,2019,山西,文科,工商管理,542,
7006,81235,大连海事大学,2019,山西,理科,安全工程,507,
7007,81660,大连海事大学,2019,四川,文科,法学,540,17984
7008,81631,大连海事大学,2019,四川,理科,材料科学与工程,547,
7009,81703,大连海事大学,2019,云南,文科,法学,560,
7010,81686,大连海事大学,2019,云南,理科,船舶与海洋工程,535,
7011,81627,大连海事大学,2019,重庆,文科,财务管理,545,
7012,81609,大连海事大学,2019,重庆,理科,测控技术与仪器,525,
7013,81757,大连海事大学,2019,新疆,文科,财务管理,510,
7014,81751,大连海事大学,2019,新疆,理科,财务管理,450,
7015,83389,延边大学,2019,安徽,文科,中国语言文学类（汉语国际教育、汉语言、汉语言文学）,575,8131
7016,83403,延边大学,2019,安徽,理科,工商管理类（工商管理、会计学、市场营销）,548,665
7017,83235,延边大学,2019,北京,文科,朝鲜语,501,7903
7018,83234,延边大学,2019,北京,理科,临床医学,566,12246
7019,83615,延边大学,2019,福建,文科,中国语言文学类（汉语国际教育、汉语言、汉语言文学）,561,
7020,83623,延边大学,2019,福建,理科,化学类（化学、应用化学）,516,
7021,83269,延边大学,2019,广东,文科,朝鲜语,553,
7022,83270,延边大学,2019,广东,理科,电子信息类（电子信息工程、通信工程、计算机科学与技术、数字媒体技术）,519,
7023,83248,延边大学,2019,广西,文科,工商管理类（工商管理、会计学、市场营销）,533,
7024,83241,延边大学,2019,广西,理科,电子信息类（电子信息工程、通信工程、计算机科学与技术、数字媒体技术）,531,
7025,83639,延边大学,2019,贵州,文科,地理科学类（地理科学、地理信息科学）,559,
7026,83661,延边大学,2019,贵州,理科,食品科学与工程（中外合作办学）,470,
7027,83662,延边大学,2019,河北,文科,经济学（中外合作办学）,574,
7028,83664,延边大学,2019,河北,理科,通信工程（中外合作办学）,536,58238
7029,83286,延边大学,2019,河南,文科,经济学（中外合作办学）,550,
7030,83301,延边大学,2019,河南,理科,经济学（中外合作办学）,545,
7031,83711,延边大学,2019,湖北,文科,日语（经贸日语）（零起点）,569,5637
7032,83715,延边大学,2019,湖北,理科,食品科学与工程（中外合作办学）,510,50302
7033,83558,延边大学,2019,湖南,文科,历史学,582,
7034,83569,延边大学,2019,湖南,理科,食品科学与工程,544,
7035,83469,延边大学,2019,吉林,文科,社会学,473,
7036,83520,延边大学,2019,吉林,理科,中国少数民族语言文学（朝鲜语言文学）,436,
7037,83304,延边大学,2019,江苏,文科,工商管理类（工商管理、会计学、市场营销）,348,11942
7038,83307,延边大学,2019,江苏,理科,药学类（药学、药物制剂）,369,26577
7039,83776,延边大学,2019,辽宁,文科,少数民族预科班,500,
7040,83802,延边大学,2019,辽宁,理科,少数民族预科班,439,
7041,83225,延边大学,2019,内蒙古,文科,俄语（俄语翻译）,557,
7042,83239,延边大学,2019,内蒙古,理科,食品科学与工程（中外合作办学）,511,
7043,83414,延边大学,2019,宁夏,文科,法学,538,
7044,83416,延边大学,2019,宁夏,理科,机械类（机械设计制造及其自动化、农业机械化及其自动化）,467,
7045,83582,延边大学,2019,青海,文科,工商管理类（工商管理、会计学、市场营销）,496,
7046,83583,延边大学,2019,青海,理科,机械类,449,
7047,83737,延边大学,2019,山东,文科,经济学（中外合作办学）,567,10864
7048,83759,延边大学,2019,山东,理科,食品科学与工程（中外合作办学）,552,51492
7049,83588,延边大学,2019,山西,文科,经济学（中外合作办学）,543,
7050,83590,延边大学,2019,山西,理科,通信工程（中外合作办学）,507,
7051,83375,延边大学,2019,上海,不分文理,机械类（机械设计制造及其自动化、农业机械化及其自动化）,447,
7052,83313,延边大学,2019,四川,文科,地理科学类（地理科学、地理信息科学）,563,9195
7053,83316,延边大学,2019,四川,理科,高分子材料与工程,600,33701
7054,83250,延边大学,2019,天津,文科,中国语言文学类（汉语国际教育、汉语言、汉语言文学）,538,
7055,83256,延边大学,2019,天津,理科,机械类（机械设计制造及其自动化、农业机械化及其自动化）,535,13295
7056,83668,延边大学,2019,云南,文科,法学,581,
7057,83676,延边大学,2019,云南,理科,机械类（机械设计制造及其自动化、农业机械化及其自动化）,553,
7058,83263,延边大学,2019,浙江,不分文理,高分子材料与工程,610,38242
7059,83331,延边大学,2019,重庆,文科,地理科学类（地理科学、地理信息科学）,557,
7060,83335,延边大学,2019,重庆,理科,电子信息类（电子信息工程、通信工程、计算机科学与技术、数字媒体技术）,549,
7061,83273,延边大学,2019,海南,文科,经济学（中外合作办学）,628,
7062,83274,延边大学,2019,海南,理科,通信工程（中外合作办学）,560,
7063,83632,延边大学,2019,新疆,文科,工商管理类（工商管理、会计学、市场营销）,532,
7064,83634,延边大学,2019,新疆,理科,电子信息类（电子信息工程、通信工程、计算机科学与技术、数字媒体技术）,484,
7065,84107,东北农业大学,2019,广西,文科,法学类,535,
7066,84119,东北农业大学,2019,广西,理科,设施农业科学与工程,528,
7067,84521,东北农业大学,2019,黑龙江,文科,视觉传达设计,361,
7068,84616,东北农业大学,2019,黑龙江,理科,环境设计,466,
7069,83832,东北农业大学,2019,内蒙古,文科,汉语国际教育,549,
7070,83843,东北农业大学,2019,内蒙古,理科,动物药学,503,
7071,83941,东北农业大学,2019,宁夏,文科,农林经济管理,542,
7072,83946,东北农业大学,2019,宁夏,理科,植物科学与技术,464,
7073,84134,东北农业大学,2019,新疆,文科,汉语国际教育,496,
7074,84138,东北农业大学,2019,新疆,理科,环境科学与工程类,450,
7075,87267,东北林业大学,2019,安徽,文科,广告学,583,5840
7076,87318,东北林业大学,2019,安徽,理科,化学(中外合作办学),535,732
7077,86156,东北林业大学,2019,北京,文科,法学,564,4001
7078,86146,东北林业大学,2019,北京,理科,园林,567,12103
7079,87405,东北林业大学,2019,福建,文科,社会工作,571,
7080,87390,东北林业大学,2019,福建,理科,动物科学,510,
7081,88198,东北林业大学,2019,广东,文科,工商管理类,558,
7082,88192,东北林业大学,2019,广东,理科,交通运输类,525,
7083,88292,东北林业大学,2019,广西,文科,广告学,545,
7084,88304,东北林业大学,2019,广西,理科,林学类,524,
7085,88568,东北林业大学,2019,贵州,文科,广告学,572,
7086,88553,东北林业大学,2019,贵州,理科,工程管理,510,
7087,86360,东北林业大学,2019,河北,文科,工商管理类,604,
7088,86388,东北林业大学,2019,河北,理科,化学(中外合作办学),537,57431
7089,87807,东北林业大学,2019,河南,文科,广告学,574,
7090,87875,东北林业大学,2019,河南,理科,工程管理(中外合作办学),539,
7091,87125,东北林业大学,2019,黑龙江,文科,日语,549,
7092,87138,东北林业大学,2019,黑龙江,理科,工程管理(中外合作办学),529,
7093,87966,东北林业大学,2019,湖北,文科,俄语,577,4220
7094,88009,东北林业大学,2019,湖北,理科,化学(中外合作办学),554,27139
7095,88131,东北林业大学,2019,湖南,文科,俄语,586,
7096,88164,东北林业大学,2019,湖南,理科,化学(中外合作办学),529,
7097,86964,东北林业大学,2019,吉林,文科,俄语,556,
7098,86983,东北林业大学,2019,吉林,理科,化学(中外合作办学),535,
7099,86829,东北林业大学,2019,辽宁,文科,社会工作,586,
7100,86836,东北林业大学,2019,辽宁,理科,生物技术(中外合作办学),531,
7101,86666,东北林业大学,2019,内蒙古,文科,广告学,573,
7102,86643,东北林业大学,2019,内蒙古,理科,动物科学,519,
7103,89007,东北林业大学,2019,宁夏,文科,社会工作,566,
7104,88989,东北林业大学,2019,宁夏,理科,土木工程,462,
7105,88926,东北林业大学,2019,青海,文科,社会工作,503,
7106,88914,东北林业大学,2019,青海,理科,工业工程,440,
7107,87661,东北林业大学,2019,山东,文科,俄语,581,6080
7108,87672,东北林业大学,2019,山东,理科,化学(中外合作办学),554,49516
7109,86517,东北林业大学,2019,山西,文科,广告学,561,
7110,86499,东北林业大学,2019,山西,理科,动物医学,519,
7111,88458,东北林业大学,2019,四川,文科,广告学,579,5386
7112,88440,东北林业大学,2019,四川,理科,包装工程,581,
7113,86222,东北林业大学,2019,天津,文科,广告学,549,
7114,86201,东北林业大学,2019,天津,理科,包装工程,560,10220
7115,89147,东北林业大学,2019,浙江,不分文理,物流工程,602,46093
7116,88353,东北林业大学,2019,重庆,文科,法学,559,
7117,88339,东北林业大学,2019,重庆,理科,园林,542,
7118,89103,东北林业大学,2019,新疆,文科,工商管理类,543,
7119,89112,东北林业大学,2019,新疆,理科,风景园林,455,
7120,90109,南京大学,2019,安徽,文科,人文科学试验班(人文艺术传播类),641,142
7121,90100,南京大学,2019,安徽,理科,工科试验班,659,708
7122,89959,南京大学,2019,北京,文科,经济管理试验班,647,298
7123,89950,南京大学,2019,北京,理科,工科试验班,667,889
7124,90122,南京大学,2019,福建,文科,人文科学试验班(人文艺术传播类),632,
7125,90113,南京大学,2019,福建,理科,工科试验班,648,
7126,90200,南京大学,2019,广东,文科,人文科学试验班(人文艺术传播类),632,
7127,90190,南京大学,2019,广东,理科,工科试验班,654,
7128,90211,南京大学,2019,广西,文科,人文科学试验班(人文艺术传播类),638,
7129,90203,南京大学,2019,广西,理科,理科试验班(数理科学类),677,
7130,90258,南京大学,2019,贵州,文科,人文科学试验班(人文艺术传播类),660,
7131,90249,南京大学,2019,贵州,理科,理科试验班(数理科学类),656,
7132,89985,南京大学,2019,河北,文科,人文科学试验班(人文艺术传播类),661,
7133,89975,南京大学,2019,河北,理科,工科试验班,677,427
7134,90161,南京大学,2019,河南,文科,社会科学试验班,634,
7135,90152,南京大学,2019,河南,理科,工科试验班,663,
7136,90042,南京大学,2019,黑龙江,文科,人文科学试验班(人文艺术传播类),631,
7137,90034,南京大学,2019,黑龙江,理科,软件工程,669,
7138,90173,南京大学,2019,湖北,文科,人文科学试验班(人文艺术传播类),635,155
7139,90164,南京大学,2019,湖北,理科,工科试验班,663,657
7140,90186,南京大学,2019,湖南,文科,人文科学试验班(人文艺术传播类),643,
7141,90177,南京大学,2019,湖南,理科,工科试验班,654,
7142,90031,南京大学,2019,吉林,文科,人文科学试验班(人文艺术传播类),624,
7143,90024,南京大学,2019,吉林,理科,工科试验班,664,
7144,90076,南京大学,2019,江苏,文科,人文科学试验班(人文艺术传播类),391,451
7145,90065,南京大学,2019,江苏,理科,口腔医学,399,2275
7146,90021,南京大学,2019,辽宁,文科,社会科学试验班,647,
7147,90013,南京大学,2019,辽宁,理科,工科试验班,667,
7148,90009,南京大学,2019,内蒙古,文科,人文科学试验班(人文艺术传播类),644,
7149,90002,南京大学,2019,内蒙古,理科,工科试验班,662,
7150,90313,南京大学,2019,宁夏,文科,人文科学试验班(人文艺术传播类),641,
7151,90306,南京大学,2019,宁夏,理科,工科试验班,630,
7152,90303,南京大学,2019,青海,文科,人文科学试验班(人文艺术传播类),618,
7153,90296,南京大学,2019,青海,理科,理科试验班类(化学与生命科学类),629,
7154,90148,南京大学,2019,山东,文科,人文科学试验班(人文艺术传播类),634,193
7155,90139,南京大学,2019,山东,理科,工科试验班,666,
7156,89998,南京大学,2019,山西,文科,人文科学试验班(人文艺术传播类),619,
7157,89989,南京大学,2019,山西,理科,工科试验班,644,
7158,90045,南京大学,2019,上海,不分文理,人文科学试验班(人文艺术传播类),573,2072
7159,90245,南京大学,2019,四川,文科,人文科学试验班(人文艺术传播类),641,177
7160,90236,南京大学,2019,四川,理科,工科试验班,688,795
7161,89972,南京大学,2019,天津,文科,人文科学试验班(人文艺术传播类),630,100
7162,89963,南京大学,2019,天津,理科,工科试验班,683,286
7163,90269,南京大学,2019,云南,文科,人文科学试验班(人文艺术传播类),663,
7164,90261,南京大学,2019,云南,理科,工科试验班,685,
7165,90080,南京大学,2019,浙江,不分文理,理科试验班类(化学与生命科学类),674,2560
7166,90232,南京大学,2019,重庆,文科,人文科学试验班(人文艺术传播类),642,
7167,90223,南京大学,2019,重庆,理科,工科试验班,669,
7168,90222,南京大学,2019,海南,文科,经济管理试验班,838,
7169,90214,南京大学,2019,海南,理科,理科试验班(数理科学类),824,
7170,90326,南京大学,2019,新疆,文科,人文科学试验班(人文艺术传播类),623,
7171,90316,南京大学,2019,新疆,理科,社会科学试验班,650,
7172,92180,河海大学,2019,安徽,文科,all,606,1910
7173,92179,河海大学,2019,安徽,理科,all,600,10406
7174,92162,河海大学,2019,北京,文科,all,593,2328
7175,92161,河海大学,2019,北京,理科,all,595,8483
7176,92182,河海大学,2019,福建,文科,all,595,
7177,92181,河海大学,2019,福建,理科,all,573,
7178,92194,河海大学,2019,广东,文科,all,576,
7179,92193,河海大学,2019,广东,理科,all,558,
7180,92196,河海大学,2019,广西,文科,all,584,
7181,92195,河海大学,2019,广西,理科,all,602,
7182,92204,河海大学,2019,贵州,文科,all,610,
7183,92203,河海大学,2019,贵州,理科,all,575,
7184,92166,河海大学,2019,河北,文科,all,616,
7185,92165,河海大学,2019,河北,理科,all,612,11742
7186,92188,河海大学,2019,河南,文科,all,595,
7187,92187,河海大学,2019,河南,理科,all,601,
7188,92176,河海大学,2019,黑龙江,文科,all,575,
7189,92175,河海大学,2019,黑龙江,理科,all,594,
7190,92190,河海大学,2019,湖北,文科,all,587,2835
7191,92189,河海大学,2019,湖北,理科,all,592,12626
7192,92192,河海大学,2019,湖南,文科,all,606,
7193,92191,河海大学,2019,湖南,理科,all,588,
7194,92174,河海大学,2019,吉林,文科,all,560,
7195,92173,河海大学,2019,吉林,理科,all,580,
7196,92172,河海大学,2019,辽宁,文科,all,608,
7197,92171,河海大学,2019,辽宁,理科,all,602,
7198,92170,河海大学,2019,内蒙古,文科,all,579,
7199,92169,河海大学,2019,内蒙古,理科,all,579,
7200,92214,河海大学,2019,宁夏,文科,all,593,
7201,92213,河海大学,2019,宁夏,理科,all,541,
7202,92212,河海大学,2019,青海,文科,all,503,
7203,92211,河海大学,2019,青海,理科,all,506,
7204,92186,河海大学,2019,山东,文科,all,596,2949
7205,92185,河海大学,2019,山东,理科,all,603,15060
7206,92168,河海大学,2019,山西,文科,all,574,
7207,92167,河海大学,2019,山西,理科,all,570,
7208,92202,河海大学,2019,四川,文科,all,595,2820
7209,92201,河海大学,2019,四川,理科,all,632,15684
7210,92164,河海大学,2019,天津,文科,all,574,1245
7211,92163,河海大学,2019,天津,理科,all,603,5492
7212,92206,河海大学,2019,云南,文科,all,612,
7213,92205,河海大学,2019,云南,理科,all,615,
7214,92178,河海大学,2019,浙江,文科,all,639,15930
7215,92177,河海大学,2019,浙江,理科,all,639,15930
7216,92200,河海大学,2019,重庆,文科,all,581,
7217,92199,河海大学,2019,重庆,理科,all,600,
7218,92198,河海大学,2019,海南,文科,all,731,
7219,92197,河海大学,2019,海南,理科,all,703,
7220,92216,河海大学,2019,新疆,文科,all,573,
7221,92215,河海大学,2019,新疆,理科,all,564,
7222,92690,江南大学,2019,安徽,文科,社会工作,605,2026
7223,92658,江南大学,2019,安徽,理科,生物技术,592,12960
7224,92823,江南大学,2019,北京,文科,社会工作,590,2480
7225,92820,江南大学,2019,北京,理科,应用化学,598,8114
7226,92620,江南大学,2019,福建,文科,社会工作,593,
7227,92598,江南大学,2019,福建,理科,生物技术,572,
7228,92295,江南大学,2019,广东,文科,社会工作,565,
7229,92289,江南大学,2019,广东,理科,应用化学,557,
7230,92303,江南大学,2019,广西,文科,教育学类,578,
7231,92297,江南大学,2019,广西,理科,生物技术,597,
7232,92596,江南大学,2019,贵州,文科,汉语言文学,609,
7233,92583,江南大学,2019,贵州,理科,生物技术,572,
7234,92370,江南大学,2019,河北,文科,社会工作,615,
7235,92340,江南大学,2019,河北,理科,生物技术,609,12848
7236,92337,江南大学,2019,河南,文科,汉语言文学,594,
7237,92306,江南大学,2019,河南,理科,生物技术,600,
7238,92554,江南大学,2019,黑龙江,文科,社会工作,578,
7239,92539,江南大学,2019,黑龙江,理科,纺织工程,586,
7240,92273,江南大学,2019,湖北,文科,社会工作,586,2979
7241,92248,江南大学,2019,湖北,理科,酿酒工程,585,14939
7242,92241,江南大学,2019,湖南,文科,社会工作,606,
7243,92217,江南大学,2019,湖南,理科,生物技术,586,
7244,92651,江南大学,2019,吉林,文科,社会工作,570,
7245,92647,江南大学,2019,吉林,理科,制药工程,573,
7246,92473,江南大学,2019,江苏,文科,国际经济与贸易,365,4519
7247,92442,江南大学,2019,江苏,理科,药学,373,21047
7248,92764,江南大学,2019,辽宁,文科,社会工作,610,
7249,92739,江南大学,2019,辽宁,理科,酿酒工程,594,
7250,92814,江南大学,2019,内蒙古,文科,社会工作,579,
7251,92807,江南大学,2019,内蒙古,理科,土木工程,548,
7252,92736,江南大学,2019,宁夏,理科,教育学类,532,
7253,92769,江南大学,2019,青海,理科,生物技术,491,
7254,92411,江南大学,2019,山东,文科,社会工作,593,3453
7255,92379,江南大学,2019,山东,理科,酿酒工程,599,16911
7256,92434,江南大学,2019,山西,文科,社会工作,572,
7257,92430,江南大学,2019,山西,理科,机械类,567,
7258,92833,江南大学,2019,上海,不分文理,法学,524,10177
7259,92724,江南大学,2019,四川,文科,社会工作,596,2702
7260,92703,江南大学,2019,四川,理科,纺织工程,632,15684
7261,92860,江南大学,2019,天津,文科,社会工作,571,1357
7262,92854,江南大学,2019,天津,理科,机械类,593,6517
7263,92579,江南大学,2019,云南,文科,工商管理,610,
7264,92574,江南大学,2019,云南,理科,生物技术,613,
7265,92483,江南大学,2019,浙江,不分文理,生物技术,635,18412
7266,92571,江南大学,2019,新疆,文科,教育学类,574,
7267,92560,江南大学,2019,新疆,理科,纺织工程,559,
7268,94182,南京航空航天大学,2019,安徽,文科,政治学与行政学,608,1688
7269,94157,南京航空航天大学,2019,安徽,理科,生物医学工程,612,7163
7270,94235,南京航空航天大学,2019,北京,文科,广播电视学,607,1625
7271,94229,南京航空航天大学,2019,北京,理科,交通运输（空中交通管制与签派）,624,5000
7272,94320,南京航空航天大学,2019,福建,文科,工商管理类（会计学、工商管理）,597,
7273,94312,南京航空航天大学,2019,福建,理科,交通运输（民航机务工程）,588,
7274,94439,南京航空航天大学,2019,广东,理科,生物医学工程,579,
7275,94500,南京航空航天大学,2019,广西,理科,应用物理学,615,
7276,94551,南京航空航天大学,2019,贵州,理科,能源与动力工程,586,
7277,94706,南京航空航天大学,2019,河北,文科,日语,618,
7278,94678,南京航空航天大学,2019,河北,理科,建筑环境与能源应用工程,625,7605
7279,94821,南京航空航天大学,2019,河南,文科,日语,592,
7280,94804,南京航空航天大学,2019,河南,理科,材料科学与工程,580,
7281,94877,南京航空航天大学,2019,黑龙江,理科,交通运输（空中交通管制与签派）,615,
7282,94974,南京航空航天大学,2019,湖北,文科,法学,589,2596
7283,94963,南京航空航天大学,2019,湖北,理科,工业设计,611,7528
7284,95087,南京航空航天大学,2019,湖南,文科,公共事业管理,608,
7285,95067,南京航空航天大学,2019,湖南,理科,测控技术与仪器,597,
7286,95153,南京航空航天大学,2019,吉林,理科,经济与贸易类（国际经济与贸易、金融学）,578,
7287,95426,南京航空航天大学,2019,辽宁,文科,经济与贸易类（国际经济与贸易、金融学）,614,
7288,95408,南京航空航天大学,2019,辽宁,理科,生物医学工程,622,
7289,95472,南京航空航天大学,2019,内蒙古,理科,核工程类（核工程与核技术、辐射防护与核安全）,573,
7290,95492,南京航空航天大学,2019,宁夏,理科,交通运输（民航机务工程）,568,
7291,95510,南京航空航天大学,2019,青海,理科,机械工程,531,
7292,95624,南京航空航天大学,2019,山东,文科,工商管理类（会计学、工商管理）,598,2649
7293,95597,南京航空航天大学,2019,山东,理科,建筑环境与能源应用工程,617,9465
